,ch1 - AF7,ch2 - AF8,ch3 - TP9,ch4 - TP10,timestamp
423,-908.6105641848408,-5777.601276097354,-2362.0965026640333,-6328.389432221651,1731806991.0427947
424,-1196.0050462298095,-5354.771927007008,-2117.510785461869,-6668.183652545791,1731806991.0433664
425,-880.4117185189389,-4969.657599019818,-1694.8216826198623,-6664.987908033654,1731806991.0433664
426,-1116.4816835219972,-4944.850842613727,-1474.9342647250742,-6675.874756804667,1731806991.0569196
427,-1195.0738111408427,-5251.988256524783,-1952.293225119356,-6451.611655961722,1731806991.0569196
428,-1628.9807438999414,-4790.505171442404,-1572.65037076734,-6422.18051326042,1731806991.0727286
429,-1241.4242612416856,-5133.394158979878,-1759.1816209573299,-6008.897258806974,1731806991.0727286
430,-1571.4124638820067,-5527.087817465421,-2206.4979650075547,-5857.281714603305,1731806991.073271
431,-1430.8707634471357,-5603.5799912591465,-2381.9852906283922,-6125.365223227069,1731806991.073271
432,-995.9035690505989,-5940.399121168535,-2545.987383485306,-5724.70039122412,1731806991.086888
433,-1053.1202984726988,-5996.520059903618,-2692.1688530533575,-5662.984562155325,1731806991.086888
434,-1215.5460234982893,-6331.160698088817,-3106.903188689612,-5697.053180801682,1731806991.102595
435,-858.6455007768236,-5907.637597556692,-2660.1216503330506,-5659.846786092501,1731806991.102595
436,-402.0093260370195,-6321.382729654666,-3047.0516997487284,-5284.875066785142,1731806991.1033309
437,-357.70647116191685,-6382.879774576053,-3145.4054587334394,-5679.174589063507,1731806991.1033309
438,-562.0246855411679,-6580.383891236037,-3271.107236144133,-6168.948147360701,1731806991.1168847
439,-378.07209637062624,-6320.073764670175,-3066.4655204187147,-6324.752379514743,1731806991.1168847
440,-619.5742660593241,-6546.814549233764,-3266.6717147966847,-5933.136235454585,1731806991.1326675
441,-440.30216168332845,-6540.999004802667,-3352.225666183047,-6107.1575202927925,1731806991.1326675
442,-276.65722927218303,-6324.599043616559,-3151.5819035102613,-6310.3051459859125,1731806991.1333616
443,-100.62761815777048,-5968.025762141217,-2684.1467676484026,-6642.253056203015,1731806991.1333616
